2502 0 0 [2.1523919105529785, 0.5704230070114136, -2.387594699859619] 
2539 0 0 [2.5537002086639404, 0.06812380254268646, -2.704946994781494] 
2549 0 0 [1.3362996578216553, 0.820415735244751, -1.6481329202651978] 
2555 0 0 [2.900503635406494, 0.2665432095527649, -3.0513217449188232] 
2581 0 0 [2.664555549621582, 0.664352297782898, -3.086240768432617] 
2584 0 0 [0.30264002084732056, 0.07339099049568176, -0.18661551177501678] 
2620 0 0 [1.2504767179489136, 0.6800479292869568, -1.618119716644287] 
2651 0 0 [3.151259183883667, -0.9076269865036011, -2.8333256244659424] 
2677 0 0 [1.223816990852356, -0.019575823098421097, -1.3753103017807007] 
2701 0 0 [0.4970036447048187, 0.4367426633834839, -0.6382836103439331] 
2712 1 0 [-0.35770270228385925, 0.8094302415847778, 0.3192891776561737] 
2748 0 0 [2.116621494293213, -0.29193198680877686, -2.2994437217712402] 
2771 0 0 [2.092097282409668, 0.659126877784729, -2.382951259613037] 
2794 0 0 [1.4890809059143066, 0.7534540891647339, -1.9030832052230835] 
2795 0 0 [2.2994017601013184, 0.6029291152954102, -2.781229019165039] 
2830 0 0 [1.6419272422790527, 0.9330688714981079, -2.0404510498046875] 
2841 2 0 [-0.9051257967948914, -0.32946234941482544, 1.2735636234283447] 
2858 0 0 [2.345017194747925, 0.17621484398841858, -2.54828143119812] 
2890 0 0 [2.2464520931243896, 0.7154362201690674, -2.29878306388855] 
2904 0 0 [1.9292622804641724, 0.7652884125709534, -2.249812364578247] 
2956 0 0 [2.0947771072387695, 0.8817757368087769, -2.5647027492523193] 
2957 0 0 [1.7730309963226318, 0.9288016557693481, -2.145864725112915] 
2980 0 0 [2.2569003105163574, 0.23066933453083038, -2.4778249263763428] 
2984 0 0 [0.7279793620109558, 0.3383524417877197, -0.9894534945487976] 
2985 0 0 [0.6082145571708679, 0.1227809488773346, -0.7476351261138916] 
3013 0 0 [1.9875766038894653, 0.6022202372550964, -2.3241684436798096] 
3035 0 0 [1.9595340490341187, 0.11956346035003662, -2.131807804107666] 
3055 0 0 [0.9308061003684998, -0.009984325617551804, -0.9824540019035339] 
3076 1 0 [0.6347023248672485, 1.3290128707885742, -0.9358904361724854] 
3171 1 0 [-0.0007919110357761383, 0.8956844806671143, -0.18461017310619354] 
3234 0 0 [1.0408769845962524, -0.5988755226135254, -1.0581287145614624] 
3249 1 0 [0.19174660742282867, 0.22100944817066193, -0.24056321382522583] 
3257 0 0 [2.8624112606048584, 0.6787926554679871, -3.1767523288726807] 
3262 0 0 [1.9789289236068726, 0.7701594829559326, -2.261946201324463] 
3305 0 0 [0.7542096972465515, 0.5364073514938354, -0.9907657504081726] 
3312 0 0 [1.3958638906478882, 0.676517903804779, -1.76871919631958] 
3323 2 0 [-0.1854335218667984, -0.3267940282821655, 0.4466012716293335] 
3354 0 0 [1.445265769958496, 0.9397310018539429, -1.781830906867981] 
3443 2 0 [-0.578334629535675, 0.4743199348449707, 0.6786342859268188] 
3450 2 0 [-0.8190751075744629, 0.33289575576782227, 0.865297794342041] 
3467 0 0 [2.1352221965789795, -0.4147986173629761, -2.1126632690429688] 
3496 0 0 [2.888570547103882, 0.5561434626579285, -3.144632339477539] 
3588 0 0 [2.582932949066162, 0.6089875102043152, -2.850497245788574] 
3643 1 0 [0.5186455249786377, 1.4740400314331055, -0.9113962650299072] 
3658 0 0 [0.843093991279602, 0.2820115089416504, -0.919374942779541] 
3660 0 0 [2.213472366333008, 0.713836669921875, -2.5120792388916016] 
3719 0 0 [2.1179184913635254, 0.6204513907432556, -2.3774900436401367] 
3795 0 0 [2.3135738372802734, 1.0977693796157837, -2.630420446395874] 
3842 0 0 [2.39174485206604, 1.0235812664031982, -2.781172752380371] 
3858 0 0 [2.3155219554901123, 1.2949265241622925, -2.8132472038269043] 
3869 0 0 [2.5802104473114014, 1.057822346687317, -3.033238172531128] 
3883 0 0 [2.827075242996216, 0.8620938658714294, -3.289900302886963] 
3902 0 0 [2.7974469661712646, 1.2534579038619995, -3.1736927032470703] 
3915 0 0 [2.6362173557281494, 1.0694518089294434, -3.045165538787842] 
3946 0 0 [2.143028497695923, 1.4829446077346802, -2.674659252166748] 
3952 0 0 [1.5863773822784424, 1.3763141632080078, -2.0178322792053223] 
3967 0 0 [1.9308760166168213, 0.989051103591919, -2.335263252258301] 
3981 0 0 [1.9035917520523071, 1.1292260885238647, -2.431471824645996] 
4030 0 0 [2.8067049980163574, 1.0841188430786133, -3.1411120891571045] 
4061 1 0 [1.111796259880066, 1.2486271858215332, -1.5219436883926392] 
4113 0 0 [2.4327714443206787, 1.179610013961792, -2.828824758529663] 
4135 0 0 [2.726579427719116, 0.5378696322441101, -3.0528674125671387] 
4141 0 0 [2.7919745445251465, 1.1038836240768433, -3.194218873977661] 
4147 0 0 [1.8715183734893799, 1.1104826927185059, -2.3712754249572754] 
4180 0 0 [2.535752534866333, 1.4553589820861816, -2.9693119525909424] 
4195 0 0 [2.345853805541992, 1.3644037246704102, -2.8922412395477295] 
4220 0 0 [2.5173277854919434, 0.7491506338119507, -2.801722288131714] 
4240 0 0 [2.7390382289886475, -0.5391582250595093, -2.6264584064483643] 
4265 0 0 [2.439673662185669, 1.3806880712509155, -2.809325695037842] 
4325 0 0 [2.0495595932006836, 1.3387564420700073, -2.5247206687927246] 
4341 0 0 [2.176018714904785, 1.55452561378479, -2.5981664657592773] 
4356 0 0 [1.8795267343521118, 1.5260049104690552, -2.425800085067749] 
4405 0 0 [2.235612154006958, 1.1915737390518188, -2.6528899669647217] 
4423 0 0 [2.616429328918457, 1.305250883102417, -3.0519611835479736] 
4431 0 0 [2.5292229652404785, 1.202644944190979, -2.9519877433776855] 
4478 0 0 [2.6724016666412354, 1.2992613315582275, -3.0167768001556396] 
4484 0 0 [2.638338804244995, 1.318405032157898, -2.972137689590454] 
4503 0 0 [2.817671537399292, 0.7694635987281799, -3.0621562004089355] 
4517 0 0 [2.3021295070648193, 1.3146284818649292, -2.702714681625366] 
4519 0 0 [2.4999186992645264, 1.2452856302261353, -2.9746146202087402] 
4538 0 0 [2.1326310634613037, 1.4192500114440918, -2.6602635383605957] 
4541 0 0 [2.7710671424865723, 1.2511738538742065, -3.096247434616089] 
4567 0 0 [2.730552911758423, 0.9325206279754639, -2.99833345413208] 
4612 0 0 [1.8130147457122803, 0.9503530263900757, -2.2802464962005615] 
4618 0 0 [1.7452105283737183, 1.0175608396530151, -2.2610135078430176] 
4654 0 0 [2.0427052974700928, -0.5944297909736633, -1.9180642366409302] 
4678 0 0 [2.231295585632324, 0.39930903911590576, -2.626277208328247] 
4685 0 0 [2.728677749633789, 0.5018895864486694, -3.0086629390716553] 
4704 0 0 [2.687333345413208, 0.34296488761901855, -2.909238815307617] 
4709 0 0 [2.5367608070373535, 0.8708816170692444, -2.8692398071289062] 
4727 0 0 [1.3848403692245483, 0.5346776247024536, -1.7123031616210938] 
4733 0 0 [0.2131570428609848, 0.03450705111026764, -0.2593829929828644] 
4748 0 0 [2.2941057682037354, -0.2536478042602539, -2.219806671142578] 
4759 0 0 [1.1934396028518677, 0.7157081365585327, -1.6870335340499878] 
4761 0 0 [2.8088669776916504, 0.2264489084482193, -3.0233235359191895] 
4775 0 0 [2.861942768096924, 0.38699012994766235, -3.1338422298431396] 
4794 0 0 [1.7310699224472046, 0.8857386112213135, -1.902217149734497] 
4820 0 0 [1.9090019464492798, -0.37669557332992554, -1.8847187757492065] 
4833 0 0 [1.1535848379135132, -0.02305576205253601, -1.234179973602295] 
4859 0 0 [2.4028611183166504, 0.12743882834911346, -2.616210460662842] 
4890 0 0 [2.554161310195923, 0.4818006157875061, -2.7186203002929688] 
4935 0 0 [1.7956658601760864, 0.42787230014801025, -2.0499956607818604] 
4970 0 0 [2.7300901412963867, 0.19244027137756348, -3.057253360748291] 
4990 0 0 [1.2019394636154175, 0.779570460319519, -1.4024677276611328] 
5011 0 0 [2.2433786392211914, 0.23847399652004242, -2.618060827255249] 
5020 0 0 [2.919513463973999, -0.5327842831611633, -2.806626558303833] 
5030 0 0 [1.2281254529953003, 0.5311707854270935, -1.3419640064239502] 
5032 0 0 [0.9668192863464355, 0.8781983256340027, -1.2990350723266602] 
5052 0 0 [2.1616618633270264, -0.20030976831912994, -2.2174103260040283] 
5055 0 0 [2.343209743499756, -0.21194003522396088, -2.3300745487213135] 
5059 0 0 [1.9047210216522217, 0.5620684027671814, -2.371521472930908] 
5082 0 0 [1.6010016202926636, 1.0066808462142944, -2.0577807426452637] 
5113 0 0 [2.3248631954193115, -0.8403222560882568, -2.31111741065979] 
5118 0 0 [1.9498542547225952, -0.3290364742279053, -1.9784425497055054] 
5150 0 0 [2.4150264263153076, 0.26597684621810913, -2.6604952812194824] 
5156 0 0 [2.5404484272003174, -0.5534466505050659, -2.549875020980835] 
5164 0 0 [2.5641708374023438, 0.28200680017471313, -2.8483870029449463] 
5167 0 0 [1.402822494506836, -0.39909714460372925, -1.223310112953186] 
5194 0 0 [2.6382250785827637, 0.5980294942855835, -3.1453163623809814] 
5219 0 0 [2.675750732421875, 0.12041190266609192, -2.808445453643799] 
5254 0 0 [2.392902374267578, -0.33699679374694824, -2.3789279460906982] 
5265 0 0 [2.321415901184082, -0.02186724543571472, -2.493830442428589] 
5267 0 0 [2.0961029529571533, 1.0232309103012085, -2.47212815284729] 
5272 0 0 [3.1065480709075928, -0.21538884937763214, -3.0583558082580566] 
5277 0 0 [0.9362203478813171, 0.7733991742134094, -1.2423101663589478] 
5284 0 0 [2.306816339492798, -0.13804815709590912, -2.438781976699829] 
5305 2 0 [-0.0045255012810230255, -0.1779586523771286, 0.34494853019714355] 
5317 0 0 [2.9420883655548096, -0.2626265287399292, -2.8855063915252686] 
5332 0 0 [2.759521245956421, 0.0005966275930404663, -2.9249582290649414] 
5352 0 0 [3.136268377304077, -0.6180452704429626, -3.041849136352539] 
5372 0 0 [3.1862480640411377, -0.4235866069793701, -3.083822250366211] 
5393 0 0 [3.0457820892333984, -0.641574501991272, -2.877349853515625] 
5398 0 0 [2.872187852859497, -0.21927036345005035, -2.8245232105255127] 
5400 0 0 [2.2434380054473877, -0.06999456882476807, -2.4625513553619385] 
5435 0 0 [2.17349910736084, 0.006869498640298843, -2.2857859134674072] 
5474 0 0 [3.007678985595703, -0.8640649318695068, -2.726853609085083] 
5484 0 0 [1.3484054803848267, 0.9124773144721985, -1.718630313873291] 
5495 0 0 [2.9798994064331055, -0.4300379157066345, -2.796003580093384] 
5521 0 0 [2.325334072113037, 0.03023337572813034, -2.4885377883911133] 
5524 0 0 [1.387786865234375, 0.04540688544511795, -1.5589436292648315] 
5525 0 0 [2.5341811180114746, -0.22379334270954132, -2.55808162689209] 
5532 0 0 [2.4498684406280518, -0.47208714485168457, -2.4880118370056152] 
5568 0 0 [2.7454564571380615, -0.1804198920726776, -2.8017783164978027] 
5573 0 0 [2.8252463340759277, -0.3524744510650635, -2.7602319717407227] 
5599 0 0 [2.653451681137085, -0.38971781730651855, -2.646287441253662] 
5670 0 0 [3.0397346019744873, -0.8319800496101379, -2.734405517578125] 
5684 0 0 [2.151789903640747, 0.9055261015892029, -2.512950897216797] 
5692 0 0 [2.4089162349700928, -0.2911257743835449, -2.406315326690674] 
5719 0 0 [2.8863613605499268, -0.5884385704994202, -2.7959144115448] 
5722 0 0 [2.3312337398529053, 0.08773346245288849, -2.406029462814331] 
5727 0 0 [2.631269931793213, 0.6990803480148315, -2.9284608364105225] 
5738 0 0 [2.602444887161255, 0.6423413157463074, -3.0216915607452393] 
5743 0 0 [2.2038767337799072, -0.38161468505859375, -2.053091049194336] 
5749 0 0 [2.314012289047241, 0.5617433190345764, -2.5717570781707764] 
5750 0 0 [2.450911045074463, -0.30460119247436523, -2.405757427215576] 
5800 0 0 [2.584746837615967, 0.029179647564888, -2.750533103942871] 
5804 0 0 [2.9091036319732666, -1.1670745611190796, -2.5782363414764404] 
5821 0 0 [2.779489755630493, -0.5822476744651794, -2.5807011127471924] 
5855 0 0 [2.2411365509033203, 0.6783237457275391, -2.50720477104187] 
5857 0 0 [2.7351021766662598, -0.5968482494354248, -2.530956745147705] 
5874 0 0 [2.107508897781372, 0.20049670338630676, -2.3834214210510254] 
5877 0 0 [2.090768814086914, -0.15956370532512665, -2.3187217712402344] 
5891 0 0 [2.0135600566864014, 1.0806063413619995, -2.4988675117492676] 
